,id_news,country,media_outlet,url,title,text,date,search
12,47737423.0,chile,diarioriobueno,https://www.diarioriobueno.cl/noticia/actualidad/2020/09/nuevos-antecedentes-sobre-fatal-accidente-ocurrido-en-rio-bueno,Nuevos antecedentes sobre fatal accidente ocurrido en Río Bueno - Diario Río Bueno,"Este martes, en horas de la madrugada, se registró un accidente automovilístico que dejó el lamentable saldo de un fallecido. El accidente ocurrió alrededor de las 03:30 horas de esta jornada en el kilómetro 1 de la  Ruta T-981, resultando además otras dos personas  con lesiones de gravedad, sin riesgo vital. De acuerdo a los antecedentes recogidos por Diario Río Bueno, y producto del choque ocurrido, el joven conductor de 20 años perdió la vida al impactar el ya mencionado automóvil, contra la barrera de contención del puente Curileufu, en la localidad de Crucero. La víctima fatal fue identificada como  Joaquín Vergara (20), domiciliado en Río Bueno, siendo uno de los acompañantes lesionados también habitante de la misma comuna mientras que, el segundo lesionado, vive en la ciudad de Puerto Montt. Para determinar las causas del choque, Carabineros  de la Sección de Investigación de Accidentes de Tránsito (SIAT) de Valdivia se constituyó en el lugar. Por su parte, Carabineros de la Cuarta Comisaría de Río Bueno  adoptaron las primeras diligencias,  aislando el sitio del suceso y realizando los desvíos para resguardar el trabajo de la unidad especializada. ",2020-09-22,accidente
13,47397143.0,chile,rioenlinea,https://www.rioenlinea.cl/joven-conductor-murio-tras-choque-en-rio-bueno-habria-bebido-alcohol/,Joven conductor murió tras choque en Río Bueno: Habría bebido alcohol,"Un conductor perdió el control de su vehículo en horas de esta mañana y chocó en el puente Curileufu de la comuna de Río Bueno, dejando a sus acompañantes con heridas. SIAT investiga ingesta alcohólica como causa del accidente. El hecho se reportó en horas de esta mañana por personal de Carabineros, quienes dieron cuenta de que un hombre chocó en el puente Curileufu del sector Crucero de Río Bueno, cuando se trasladaba junto a parte de su familia en un vehículo motorizado. El joven de veinte años de edad fue identificado como Joaquín Ignacio Vergara Martínez, y según informó el Fiscal Sergio Fuentes, el vehículo se salió de la ruta e impactó contra la red de contención y producto de aquello el joven falleció. “Un vehículo motorizado perdió el control, se habría salido de la ruta y habría impactado contra la red de contención. A propósito de esa circunstancia el conductor perdió la vida y los acompañantes quedaron heridos sin riesgo vital”, dijo Fuentes. Por instrucción del Fiscal de turno al lugar de los hechos concurrió personal de la SIAT junto al Servicio Médico Legal para determinar la causa de muerte. Asimismo, Fuentes informó que “de acuerdo a lo reportado por la SIAT las causas del accidente harían sido probablemente una ingesta alcohólica, lo que habría hecho que el conductor perdiera el control del vehículo con este desenlace fatal”. Lo anterior deberá ser corroborado con un informe del organismo, más la autopsia que realizará el SML.",2020-09-22,accidente
14,47737196.0,chile,diariolagoranco,https://www.diariolagoranco.cl/noticia/emergencias/2020/09/conductor-choco-con-caballo-en-lago-ranco,Conductor chocó con caballo en Lago Ranco - Diario Lago Ranco,"Pasada las 20 horas, una camioneta Toyota impactó contra un caballo, en la comuna de Lago Ranco. El hecho dejó una persona lesionada, quien fue atendido por ambulancia y Bomberos. Personal de Carabineros también trabajó en el lugar. El accidente se produjo en Ilihue próximo al cruce Los Mañíos con dirección a Riñinahue. ",2020-09-12,accidente
15,47738345.0,chile,diarioriobueno,https://www.diarioriobueno.cl/noticia/emergencias/2020/09/dos-lesionados-dejo-accidente-de-transito-en-rio-bueno,Dos lesionados dejó accidente de tránsito en Río Bueno  - Diario Río Bueno,"Dos personas lesionadas dejó como saldo un accidente de tránsito ocurrido este jueves en Río Bueno. El hecho ocurrió en la ruta T85 a la altura de Curaco, donde un vehículo menor impactó un árbol. Bomberos y personal de Samu trabajaron en la emergencia. Revise imágenes del hecho dadas a conocer por Bomberos de la Primera Compañía de Río Bueno. ",2020-09-10,accidente
16,47740450.0,chile,diariopaillaco,https://www.diariopaillaco.cl/noticia/emergencias/2020/09/camion-lechero-volco-y-conductor-pudo-salir-por-sus-propios-medios,Camión lechero volcó y conductor pudo salir por sus propios medios - Diario Paillaco,"Un camión de transporte de leche volcó esta mañana (domingo 13) en la ruta ubicada entre Reumén y Futrono. Según antecedentes recibidos por Diario Paillaco, el conductor del vehículo pudo salir por su propios medios. Se desconocen las causas del accidente. A las 8.30 horas el vehículo aún se encontraba en la carretera, en las cercanías de San Elena, por lo que se solicita precaución a quienes transitan por el sector.",2020-09-13,accidente
17,47740036.0,chile,diariofutrono,https://www.diariofutrono.cl/noticia/emergencias/2020/09/ciclista-fue-atropellado-cerca-del-cruce-nontuela-en-futrono,Ciclista fue atropellado cerca del cruce Nontuelá en Futrono - Diario Futrono,"Un hombre resultó herido tras ser atropellado en el sector Santa Laura, muy cerca del cruce de Nontuelá en la comuna de Futrono. El hecho se registró pasadas las 16 horas, cuando ciclista fue embestido por un automóvil cuyo conductor no se dio a la fuga. Testigos señalan que el lesionado sería un vecino de El Llolly (a unos 5 kilómetros) y que al momento del accidente transitaba en medio de la calle, al parecer en estado de ebriedad. A la emergencia concurrieron voluntarios bomberiles de Nontuelá y la ambulancia del Cesfam de Futrono. El tránsito estuvo suspendido por varios minutos, en ambos sentidos. ",2020-09-13,accidente
18,47704233.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/funcionario-del-ejercito-que-choco-ebrio-quedo-bajo-arresto-domiciliario,Funcionario del Ejército que chocó ebrio quedó bajo arresto domiciliario - Diario Laguino,"Este domingo se informó sobre la medida cautelar que afectará al funcionario del Ejército que impactó este viernes en la madrugada a un árbol y dos domicilios mientras conducía en estado de ebriedad. Fiscalía decretó que el imputado deberá permanecer, mientras dura el proceso judicial, con arresto domiciliario. Dicho accidente, ocurrido en la esquina de las calles Baquedano con Pedro Montt, y en horario de toque de queda, dejó a un acompañante en riesgo vital mientras que los daños se calcularon en unos dos millones de pesos. El alcohotest realizado por parte de Carabineros arrojó un resultado de 1.15 en la sangre del imputado. Según consignó radio Bío Bío, ""el imputado es funcionario del Ejército de Chile, por lo que la Tercera División Montaña informó que aplicarán las debidas medidas disciplinarias"".  ",2020-09-28,accidente
19,47704897.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/atropello-con-resultado-de-muerte-en-la-union,Atropello con resultado de muerte en La Unión - Diario Laguino,"La SIAT de Carabineros Valdivia, investiga un atropello ocurrido a las 22:10 horas del martes en el km 2 de la Ruta T-208, a la altura del Cruce Olifrut. En ese lugar, un automóvil Suzuki Alto, embistió a un hombre,  identificado con las iniciales L.Q.V. (47),  quien falleció  a raíz del fuerte impacto. Según lo declarado por el conductor del vehículo involucrado en el accidente, la falta de luminosidad le habría impedido esquivar a la víctima que transitaba por dicha ruta en estado de ebriedad. El chofer de 33 años, quedó en libertad y en espera de citación por su responsabilidad en el hecho. Carabineros de la Tercera Comisaría de La Unión adoptaron las primeras diligencias  en el lugar del atropello,  aislando  el sitio del suceso hasta la llegada de la Unidad Especializada y el Servicio Médico Legal.",2020-09-02,accidente
20,47739200.0,chile,diariolaunion,https://www.diariolaunion.cl/noticia/actualidad/2020/09/atropello-con-resultado-de-muerte-en-la-union,Atropello con resultado de muerte en La Unión - Diario De La Unión,"La SIAT de Carabineros Valdivia, investiga un atropello ocurrido a las 22:10 horas del martes en el km 2 de la Ruta T-208, a la altura del Cruce Olifrut. En ese lugar, un automóvil Suzuki Alto, embistió a un hombre,  identificado con las iniciales L.Q.V. (47),  quien falleció  a raíz del fuerte impacto. Según lo declarado por el conductor del vehículo involucrado en el accidente, la falta de luminosidad le habría impedido esquivar a la víctima que transitaba por dicha ruta en estado de ebriedad. El chofer de 33 años, quedó en libertad y en espera de citación por su responsabilidad en el hecho. Carabineros de la Tercera Comisaría de La Unión adoptaron las primeras diligencias  en el lugar del atropello,  aislando  el sitio del suceso hasta la llegada de la Unidad Especializada y el Servicio Médico Legal.",2020-09-02,accidente
21,47704770.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/conductor-en-estado-de-ebriedad-atropello-a-madre-e-hijo-en-valdivia,Conductor en estado de ebriedad atropelló a madre e hijo en Valdivia - Diario Laguino,"La SIAT de Carabineros investiga un atropello ocurrido en horas de la noche del domingo en la esquina de las calles San Luis con Santa Laura de Valdivia, donde resultaron heridos de gravedad una madre con su hijo, el último, un menor de 10 años  ingresó al hospital Regional con riesgo vital. El accidente se registró a las 23:51  horas y fue protagonizado por el conductor de un automóvil que, en estado de ebriedad, impactó a ambas víctimas y a otro vehículo que se encontraba estacionado en el lugar. El adulto de iniciales J.A.Z.M., también permanece internado en el hospital Regional de Valdivia, luego que un grupo indeterminado de personas lo agredieran por su responsabilidad en el lamentable hecho. Carabineros de la Primera Comisaría de Valdivia, que adoptaron el procedimiento, se mantienen en el centro asistencial custodiando al imputado que, según su condición, será formalizado este lunes por el Ministerio Público en ese lugar.",2020-09-07,accidente
22,47701954.0,chile,noticiaslosrios,https://www.noticiaslosrios.cl/2020/09/07/madre-e-hijo-fueron-atropellados-por-conductor-ebrio-en-valdivia/,Madre e hijo fueron atropellados por conductor ebrio en Valdivia,"El hecho es investigado por la Sección de investigación de Accidentes de tránsito (SIAT) de Carabineros. Un atropello ocurrido en horas de la noche de este domingo en la esquina de las calles San Luis con Santa Laura de Valdivia, dejó como lamentable saldo a una madre y su hijo heridos de gravedad; el menor de sólo 10 años ingresó al hospital Regional con riesgo vital. El accidente se registró a las 23:51 horas y fue protagonizado por el conductor de un automóvil que transitaba en estado de ebriedad e impactó a ambas víctimas y a otro vehículo que se encontraba estacionado en el lugar. Según informó carabineros, el conductor responsable del atropello también permanece internado en el hospital Regional de Valdivia, luego que un grupo indeterminado de personas lo agredieran por su responsabilidad en el lamentable hecho. Carabineros de la Primera Comisaría de Valdivia que adoptaron el procedimiento se mantienen en el centro asistencial custodiando al imputado que, según su condición, será formalizado esta jornada por el Ministerio Público en ese lugar. Mayores detalles en la voz del comisario de la Primera Comisaría de Valdivia, Mayor Pedro Rocha Jara. ",2020-09-07,accidente
23,47704325.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/cinco-lesionados-en-choque-frontal-en-agua-del-obispo,Cinco lesionados en choque frontal en Agua del Obispo - Diario Laguino,"Cinco personas lesionadas hubo en un choque frontal ocurrido pasadas las 6 PM en la Ruta T-350 en el sector de Agua del Obispo, camino a Niebla. Dos vehículos particulares chocaron de frente y trascendió que las causas habrían sido por el uso excesivo del alcohol en uno de los choferes. En uno de los vehículos viajaban cuatro adultos mayores, quienes resultaron con lesiones, principalmente con dolores costales, mientras que el chofer quedó con lesiones en la muñeca, clavícula y tórax. El otro vehículo era tripulado por un hombre joven que manejaba en estado de ebriedad y sin el cinturón de seguridad puesto, pero que fue salvado por la activación del air bag. Al lugar asistieron dos ambulancias SAMU, Bomberos de la Décima Compañía de Niebla, más el carro de rescate de Valdivia y Carabineros. Los lesionados fueron remitidos al Hospital Base de Valdivia El choque causó expectación entre los vecinos de Agua del Obispo que llamaron a las unidades de emergencia para asistir en este accidente donde, una vez más, el uso excesivo del alcohol fue protagonista. Afortunadamente no hubo una desgracia mayor que lamentar.",2020-09-18,accidente
24,47704364.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/nuevo-atropello-afecto-a-adulto-mayor-en-los-lagos,Nuevo atropello afectó a adulto mayor en Los Lagos - Diario Laguino,"Este lunes por la tarde se produjo un accidente en la esquina de los semáforos (calle Quinchilca con calle Castro) que afectó a un adulto mayor de 78 años, identificado como Edmundo Soto. Recordemos que esta esquina tiene un historial de accidentes entre las más altas generadas en el radio urbano de la ciudad. Tal situación pone nuevamente en entredicho la educación vial de peatones y de conductores de vehículos , sobre qué interpretación le estamos dando a la ley de tránsito, ¿Que sabemos realmente sobre quién tiene la preferencia a la hora de enfrentarse a la luz verde? Importante recordar que dichos semáforos fueron instalados en marzo del año 2006 en la administración del Alcalde Simón Mansilla, mientras que en la actual administración, del Alcalde Samuel Torres en diciembre de 2017, se anunció el logro de la aprobación de dos nuevos semáforos para la comuna los que -según se indicaba en aquel entonces- se instalarían en el sector centro (en calle Balmaceda esquina San Martín) y el otro en el sector La Rotonda con Las Vertientes en el acceso de la ruta 5 Sur, sin embargo el municipio debía presentar dicho proyecto a la unidad operativa de control de tránsito para su revisión tras lo cual se debían entregar los recursos correspondientes. Mientras ello ocurre, el peatón se mantiene estable internado en el Hospital base Valdivia en la unidad de neurocirugía a la espera de descartar alguna lesión cerebral.",2020-09-15,accidente
25,47700484.0,chile,noticiaslosrios,https://www.noticiaslosrios.cl/2020/09/25/vecinos-de-general-lagos-reclaman-problemas-de-transito-en-su-avenida/,Vecinos de General Lagos reclaman problemas de tránsito en su avenida,"La falta de semáforos y señaléticas claras ha provocado accidentes, que también han afectado a los escolares del Colegio Aliwén, que colida con el sector. Por eso, solicitaron una reunión con la Seremi de Transportes para solucionar los problemas. Esta mañana Natividad Manqui, representante de los apoderados del colegio Aliwén, y Federico Esparza, abogado asesor de los vecinos del condominio General Lagos (aledaño a la Seremi de Vivienda), presentaron una carta dirigida a la Seremi de Transportes, Marcela Villenas, para que tome cartas en los problemas de tránsito de los vecinos del sector. “La intersección general Lagos con Bueras es escenario de continuos accidentes: hubo niños que quedaron durante harto tiempo en silla de ruedas, apoderados que han sido chocados, la locomoción colectiva no respeta el cruce de los niños y en las tardes es un caos buscar a los niños”, explicó Manqui. Por eso, los vecinos y la comunidad educativa piden que instalé una señalética, lomos de toro o algún instrumento que regulé el tránsito. “Hace algunos años tuvimos un accidente grave de un alumno que fue atropellado por una micro. Solicitamos una señalética al municipio, pero nos dijeron que costaba demasiado caro: 25 millones. Lo único que se hizo fue instalar vallas de seguridad, rejas y se remarcó un poco más la calle”, recuerda. “Este es un sector donde hay un condominio, un colegio, pasa la locomoción colectiva, ciclistas y hay mucha vida de barrio, por eso creemos que es importante tener un semáforo en esa intersección, que le permitirá devolverle la ciudad a la gente. Hasta ahora vemos una vía salvaje de carrera de vehículos,” comentó Esparza. Los vecinos esperan reunirse pronto con la Seremi Villenas, para que escuche sus demandas y se puedan satisfacer las necesidades de la comunidad, que quiere seguridad y evitar mayores accidentes en el sector.",2020-09-25,accidente
26,47704514.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/intendente-y-personeros-del-mop-en-visita-a-quinchilca-es-un-hecho-que-el-puente-deba-demolerse,Intendente y personeros del MOP en visita a  Quinchilca: “Es un hecho que el puente deba demolerse” - Diario Laguino,"Con un punto de prensa sobre el antiguo puente Quinchilca, el Intendente de la región de los ríos y la plana mayor de personeros del Ministerio de Obras Públicas más los trabajadores de la empresa Brundl Construcciones, llegaron pasadas las 12:30 horas de este jueves hasta la comuna de Los Lagos para “promover” el plan de reactivación económica “paso a paso Chile se recupera”. En la ocasión, tanto El intendente Regional Cesar Asenjo como el SEREMI subrogante de Obras Públicas Johny Herrera resaltaron las particularidades del plan de gobierno señalando que ""el nuevo puente Quinchilca cuya inversión supera los 6 mil 500 millones de pesos y que tiene un 97% de avance físico ha generado más de 70 empleos, de trabajadores de la comuna, lo cual es el reflejo del impulso que desde el gobierno se le está dando a la economía buscando reactivarla en estos tiempos de pandemia. Dirigentes y residentes organizados a través de la junta de vecinos Quinchilca rural quienes ejecutan un proyecto cultural denominado “puente Quinchilca, ahora y siempre” y que están recolectando firmas con el objeto de detener la demolición del “puente Viejo” con el objeto de poder declararlo monumento nacional se acercaron a las autoridades  para explicar sobre la iniciativa cultural-patrimonial. El Director subrogante de vialidad Jorge Fernández contestó que “aquí lo que se debe valorar es el nuevo puente que cuenta con diseño de nuevos cálculos sísmicos, que dan seguridad y proyección de tránsito fluido a la región por lo que mantener el “Puente Viejo” es un riesgo, un tema de seguridad para la población, ya que hay muchos argumentos técnicos que avalan demolerlo entre ellos la cepas del viaducto que se encuentran seriamente dañadas, por lo que el Ministerio no va a poner en riesgo a los peatones ya que además si sucede un accidente los responsables seremos – dijeron los personeros de Gobierno- quienes estamos a la cabeza del Ministerio de Obras Públicas, se explicó. Pese a esta situación los dirigentes encabezados por Angélica Fuentes señalaron que “mantendrán firme la campaña de recolección de firmas y con el apoyo de organismos públicos como el municipio local y otros estamentos ciudadanos como la Unión comunal de juntas de vecinos seguirán adelante con la recolección de firmas y generar el expediente que permita la tramitación para que el añoso Puente Quinchilca cuya construcción aparentemente data entre los años 1910 al 1930 pueda convertirse en el corto plazo en un monumento nacional protegido.",2020-09-10,accidente
27,47704322.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/09/unioninos-desmienten-a-seremi-no-sabemos-como-contrajimos-covid,"Unioninos desmienten a Seremi: ""no sabemos como contrajimos Covid"" - Diario Laguino","El día viernes 18 de septiembre la comuna de La Unión reportó 3 casos positivos de covid-19, información entregada por la seremi de salud de Los Ríos como la entidad autorizada para tal efecto. Sin embargo parte de esa información no correspondería a la realidad, según comentó a Diario La Unión una de las personas confirmadas con covid-19, respecto a que ella y 2 integrantes de su familia se habrían contagiado al ser contacto de un caso confirmado previamente, lo que no sería así. Mereyin Aravena contactó a Diario la Unión a fin de desmentir públicamente que en su familia hayan contraído el coronavirus por contacto con una persona contagiada, ya que esa afirmación les ha significado una serie de problemas en su relación con familiares y amigos, al ser tildados a lo menos, de irresponsables. Mereyin repasó el proceso que pasaron desde el día martes 15 de septiembre, cuando acudieron a un centro asistencial para pedir atención para su hermano de 11 años, quien es asmático; “ese día él amaneció un poco decaído, así que fuimos los 3 al SAR (con su madre) porque nosotras igual estábamos un poco congestionadas, entonces igual por descartar, porque una sale a comprar al supermercado y cosas así, nos hicieron el examen (PCR) a los tres”. El resultado del examen resultó positivo para covid-19 para Mereyin, su madre y su hermano menor. IGNORAN EL ORIGEN DEL CONTAGIO En estos momentos Mereyin afirma que se encuentran bien, sin mayores complicaciones, y haciendo cuarentena total en su casa, “y todas las personas que han tenido contacto con nosotros están en cuarentena”. Sin embargo desde la Seremi de Salud se informó que la familia se contagió por contacto con un caso previamente confirmado, lo que a su vez fue replicado por los medios de información, situación que el grupo familiar descarta de plano. Mereyin afirma que ellos ignoran completamente el origen del contagio, y así lo hicieron saber al centro de salud al que acudieron, “eso es lo que más nos molesta” expresó, ya que hubo personas que al leer en los medios que la familia había tenido contacto previo con un contagiado, les han hecho saber su disgusto. “Tengo una amiga, con la que tuvimos contacto el lunes pasado, y yo había empezado con algunos síntomas de resfrío el domingo, y la familia de ella vieron (en los medios) que supuestamente nosotros habíamos tenido contacto con un contagiado y fue tremendo; qué tu amiga te está mintiendo, que ellos tuvieron contacto con alguien….”, comenta Mereyin ejemplificando solo una de las situaciones que ella y su familia han debido soportar desde ayer viernes. Asimismo la familia comparte que desde hace un tiempo vive con ellos el abuelo, quien hace unos meses sufrió un accidente cerebrovascular en Puerto Montt, “pero antes de venir a vivir con nosotros a él le hicieron el PCR y salió negativo”, aclara Mereyin, informando también que al adulto mayor le realizaron un nuevo examen el día de hoy. En conclusión, la información emitida desde la seremi acerca de que Mereyin y su familia habían tenido contacto con una persona contagiada de covid-19, fue más dañina que el propio contagio. “Mi mamá trabaja, y yo trabajo los fines de semana cuidando a una persona y ahora no sé si me van a volver a dar trabajo, porque yo a los únicos lugares que iba era a mi trabajo y al supermercado cuando había que ir, y mi mamá también, y ahora nos van a catalogar que nosotras sabíamos y eso no es así”, finalizó. DOCUMENTO OFICIAL  ",2020-09-19,accidente
28,47739063.0,chile,diariolaunion,https://www.diariolaunion.cl/noticia/actualidad/2020/09/unioninos-desmienten-a-seremi-no-sabemos-como-contrajimos-covid,"Unioninos desmienten a Seremi: ""no sabemos como contrajimos Covid"" - Diario De La Unión","El día viernes 18 de septiembre la comuna de La Unión reportó 3 casos positivos de covid-19, información entregada por la seremi de salud de Los Ríos como la entidad autorizada para tal efecto. Sin embargo parte de esa información no correspondería a la realidad, según comentó a Diario La Unión una de las personas confirmadas con covid-19, respecto a que ella y 2 integrantes de su familia se habrían contagiado al ser contacto de un caso confirmado previamente, lo que no sería así. Mereyin Aravena contactó a Diario la Unión a fin de desmentir públicamente que en su familia hayan contraído el coronavirus por contacto con una persona contagiada, ya que esa afirmación les ha significado una serie de problemas en su relación con familiares y amigos, al ser tildados a lo menos, de irresponsables. Mereyin repasó el proceso que pasaron desde el día martes 15 de septiembre, cuando acudieron a un centro asistencial para pedir atención para su hermano de 11 años, quien es asmático; “ese día él amaneció un poco decaído, así que fuimos los 3 al SAR (con su madre) porque nosotras igual estábamos un poco congestionadas, entonces igual por descartar, porque una sale a comprar al supermercado y cosas así, nos hicieron el examen (PCR) a los tres”. El resultado del examen resultó positivo para covid-19 para Mereyin, su madre y su hermano menor. IGNORAN EL ORIGEN DEL CONTAGIO En estos momentos Mereyin afirma que se encuentran bien, sin mayores complicaciones, y haciendo cuarentena total en su casa, “y todas las personas que han tenido contacto con nosotros están en cuarentena”. Sin embargo desde la Seremi de Salud se informó que la familia se contagió por contacto con un caso previamente confirmado, lo que a su vez fue replicado por los medios de información, situación que el grupo familiar descarta de plano. Mereyin afirma que ellos ignoran completamente el origen del contagio, y así lo hicieron saber al centro de salud al que acudieron, “eso es lo que más nos molesta” expresó, ya que hubo personas que al leer en los medios que la familia había tenido contacto previo con un contagiado, les han hecho saber su disgusto. “Tengo una amiga, con la que tuvimos contacto el lunes pasado, y yo había empezado con algunos síntomas de resfrío el domingo, y la familia de ella vieron (en los medios) que supuestamente nosotros habíamos tenido contacto con un contagiado y fue tremendo; qué tu amiga te está mintiendo, que ellos tuvieron contacto con alguien….”, comenta Mereyin ejemplificando solo una de las situaciones que ella y su familia han debido soportar desde ayer viernes. Asimismo la familia comparte que desde hace un tiempo vive con ellos el abuelo, quien hace unos meses sufrió un accidente cerebrovascular en Puerto Montt, “pero antes de venir a vivir con nosotros a él le hicieron el PCR y salió negativo”, aclara Mereyin, informando también que al adulto mayor le realizaron un nuevo examen el día de hoy. En conclusión, la información emitida desde la seremi acerca de que Mereyin y su familia habían tenido contacto con una persona contagiada de covid-19, fue más dañina que el propio contagio. “Mi mamá trabaja, y yo trabajo los fines de semana cuidando a una persona y ahora no sé si me van a volver a dar trabajo, porque yo a los únicos lugares que iba era a mi trabajo y al supermercado cuando había que ir, y mi mamá también, y ahora nos van a catalogar que nosotras sabíamos y eso no es así”, finalizó. DOCUMENTO OFICIAL  ",2020-09-19,accidente
0,49495723.0,chile,lavozdepaillaco,https://www.lavozdepaillaco.cl/dos-lesionados-de-caracter-reservado-dejo-como-saldo-accidente-vehicular-en-ruta-paillaco-itropulli/,Dos lesionados de carácter reservado dejo como saldo accidente vehicular en ruta Paillaco – Itropulli,"En horas de la mañana de hoy se produjo un accidente vehicular en el sector cruce Manao en la ruta T-65 Km 5.7 que une Paillaco-Itropulli. El accidente fue protagonizado por un camión de alto tonelaje placa patente PPU:JJ-6328 que se desplazaba de Este a Oeste el cual colisionó con un vehículo menor marca Toyota station wagon el que se desplazaba en sentido contrario. Producto de la colisión resultaron dos personas con lesiones de carácter reservado que viajaban en el vehículo menor junto a tres pasajeros más. Los lesionados fueron trasladados al centro hospitalario de la comuna donde se le brindaron los primeros auxilios derivándose una persona al centro asistencial de Valdivia sin riesgo vital. Las causas del accidente son materia de investigación por parte de Carabineros quienes tomaron el procedimiento de rigor, al lugar llegaron personal de salud y bomberos de la comuna.",2020-10-19,accidente
1,49496910.0,chile,lavozdepaillaco,https://www.lavozdepaillaco.cl/accidente-vehicular-altura-cruce-manao-dejaria-tres-lesionados/,Accidente vehicular a la altura del cruce Manao dejó tres lesionados,En el transcurso de esta lunes en mañana una colisión entre dos vehículos menores dejó tres lesionados. El accidente ocurrió a la altura del cruce Manao  en la ruta que une a Paillaco con Itropulli. Al acidente concurrio personal de salud unidades de rescate y carabineros quienes tomaron el procedimiento de rigor. Las causas del accidente son materia de investigación la que tendrá que determinar las presuntas responsabilidades de los conductores.,2020-10-05,accidente
2,49437919.0,chile,lapailapaillaco,https://www.lapaila.cl/2020/10/tres-lesionados-en-accidente-sector-manao-paillaco/,Tres lesionados en accidente sector Manao Paillaco,En el transcurso de esta mañana una colisión entre dos vehículos menores dejó tres lesionados. El accidente ocurrió a la altura del cruce Manao  en la ruta que une a Paillaco con Itropulli. Al acidente concurrio personal de salud unidades de rescate y carabineros quienes tomaron el procedimiento de rigor. Las causas del accidente son materia de investigación la que tendrá que determinar las presuntas responsabilidades de los conductores. Foto Facebook Tercera Cía Bomberos,2020-10-05,accidente
3,47702488.0,chile,diariodevaldivia,https://www.diariodevaldivia.cl/noticia/emergencias/2020/10/conductor-ocasiono-accidente-y-familiares-del-otro-chofer-lo-agredieron,Conductor ocasionó accidente y familiares del otro chofer lo agredieron - Diario de Valdivia,"Un vehículo particular y un taxi protagonizaron esta noche de domingo un accidente de tránsito en la intersección de calles Pedro Montt y Picarte en la capital regional. Según información recabada en terreno por DiariodeValdivia, el hecho se produjo cuando el conductor del vehículo particular se trasladaba desde el sector Las Ánimas impactando con el auto de pasajeros en que viajaban dos personas. Luego del impacto el causante del accidente, quien se encontraría bajo los efectos del alcohol fue agredido por familiares del taxista que llegaron hasta el lugar. A la emergencia concurrió personal de Bomberos, Carabineros y SAMU y el conductor del automóvil quedó detenido. Al menos tres personas resultaron lesionadas siendo trasladadas al Hospital Regional.",2020-10-11,accidente
4,47739982.0,chile,diariofutrono,https://www.diariofutrono.cl/noticia/actualidad/2020/10/investigan-curioso-volcamiento-en-futrono,Investigan curioso volcamiento en Futrono - Diario Futrono,"Carabineros de Futrono investiga un accidente de tránsito ocurrido la madrugada de este sábado 10 de octubre en el sector Cun Cun, a 5 kilómetros del área urbana de Futrono. Según información recabada por Diario Futrono, la emergencia se registró alrededor de las 05:30 horas de la madrugada, cuando un automóvil Hyundai Accent terminó volcado de campana en mitad de la vía, sin que hasta el minuto se tenga información de sus ocupantes. El accidente despertó a los vecinos del sector, pero hasta el minuto nadie vio a los ocupantes del móvil. Carabineros de la Tenencia de Futrono informó que el vehículo es de propiedad de un residente del sector, quien reportó esta mañana la sustracción del automóvil.",2020-10-10,accidente
5,47703577.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/10/investigan-curioso-volcamiento-en-futrono,Investigan curioso volcamiento en Futrono - Diario Laguino,"Carabineros de Futrono investiga un accidente de tránsito ocurrido la madrugada de este sábado 10 de octubre en el sector Cun Cun, a 5 kilómetros del área urbana de Futrono. Según información recabada por Diario Futrono, la emergencia se registró alrededor de las 05:30 horas de la madrugada, cuando un automóvil Hyundai Accent terminó volcado de campana en mitad de la vía, sin que hasta el minuto se tenga información de sus ocupantes. El accidente despertó a los vecinos del sector, pero hasta el minuto nadie vio a los ocupantes del móvil. Carabineros de la Tenencia de Futrono informó que el vehículo es de propiedad de un residente del sector, quien reportó esta mañana la sustracción del automóvil.",2020-10-10,accidente
6,47703271.0,chile,diariolaguino,https://www.diariolaguino.cl/noticia/actualidad/2020/10/conocida-artesana-murio-en-accidente-en-costa-valdiviana,Conocida artesana murió en accidente en costa valdiviana - Diario Laguino,"Una mujer de 37 años de edad perdió la vida este miércoles 28 de octubre en el sector costero de San Ignacio, comuna de Valdivia, Región de Los Ríos, tras, aparentemente, sufrir un accidente de tránsito en el sector de la playa de San Ignacio. El vehículo fue encontrado volcado entre las rocas, tras caer unos 80 metros de profundidad desde el camino, a la altura del camping Don Lalo, mientras que el cuerpo de la mujer se encontraba tendido en las rocas, a varios metros del automóvil. Pasadas las 19:00 horas se confirmó que se trata de Marianne Meier Sepúlveda, una conocida artesana valdiviana, especialista en diseño con fieltro, quien acostumbraba recorrer la zona en busca de materia prima para sus creaciones. Por orden de la Fiscalía, concurrió al lugar personal de la SIAT de Carabineros y PDI para investigar, tanto las causas del accidente como el deceso de la mujer que, hasta el minuto, sería la única ocupante del vehículo.   ",2020-10-29,accidente
